timesteps,ent_coef,policy_loss,value_loss,entropy_loss,approx_kl,early_stopped,grad_norm,reward_mean,reward_std,avg_steps_survived,max_hover_streak,avg_final_dist,min_final_dist,effective_std_mean,total_param_norm,outcome_oob,outcome_attitude-ROLL,outcome_attitude-PITCH,outcome_hit,outcome_hover_success,outcome_moving_away_cap,outcome_drift,outcome_timeout
585000,0.004300000000000001,-0.006192463901243173,2.186610607430339,0.2505628280341625,0.006576865605893545,False,30.571017753332853,34.71595986747393,3.9350267165877963,258.0,0,0.34246138849050944,0.3424613884905095,0.22753894329071045,34.214772671461105,0,0,0,0,0,20,0,0
600000,0.00415,-0.0032618726836517453,2.2374601271003485,0.2593611814081669,0.007092451793141663,False,32.67088136821985,33.50557368427459,2.3707641389646654,264.0,0,0.35796298253194314,0.3579629825319431,0.22708408534526825,34.420635767281055,0,0,0,0,0,20,0,0
615000,0.004,-0.0009691850864328444,1.8389295730739832,0.26023785024881363,0.008530474995495752,False,33.854342736303806,29.46349959447581,7.587909585056244,220.0,0,0.3608233752912392,0.36082337529123926,0.22702687978744507,34.55556980893016,0,0,0,0,0,20,0,0
630000,0.00385,-0.0007749153082841076,2.0549398455768824,0.27743011340498924,0.005927964622969739,False,37.48681727051735,29.536873481795546,7.243675894406202,240.0,0,0.35234475191097475,0.35234475191097475,0.22603771090507507,34.67735081538558,0,0,0,0,0,20,0,0
645000,0.0037,-0.0026010913716163486,1.7339017600752413,0.27607008069753647,0.006721916695823893,False,28.84143579006195,26.167814968650408,8.64725285325721,234.0,0,0.3710544844197592,0.37105448441975913,0.22612977027893066,34.520772498100996,0,0,0,0,0,20,0,0
660000,0.0035499999999999998,0.001349262020085007,2.18591023189947,0.29088688641786575,0.004928237351123244,False,40.63029356300831,33.89423169880638,7.994136765498373,233.0,0,0.3669399107102231,0.3669399107102231,0.2252555638551712,34.562727726995945,0,0,0,0,0,20,0,0
675000,0.0034,-0.0019631506293080747,2.082100902684033,0.29076873511075974,0.004226693403325044,False,39.80029994994402,34.768186668564205,8.062567982099463,233.0,0,0.38738937197762957,0.3873893719776295,0.22527042031288147,34.8754526078701,0,0,0,0,0,20,0,0
690000,0.0032499999999999994,-0.0036029259499628097,0.7591982262674719,0.3040869627147913,0.006595180064323358,False,14.564316302537918,18.340062231335374,5.96223958655036,222.0,0,0.38950698754112556,0.3895069875411256,0.22449517250061035,34.669209610670805,0,0,0,0,0,20,0,0
705000,0.0031000000000000008,-0.0011598142882576212,2.405308942310512,0.31073675490915775,0.0030586047359975055,False,36.37699259445071,33.52316134329055,7.565903019720125,228.0,0,0.3552073940744831,0.35520739407448304,0.22407999634742737,34.719158466905355,0,0,0,0,0,20,0,0
720000,0.0029500000000000004,-0.0020534208306344226,2.158716905862093,0.3105736244469881,0.007549843663582578,False,34.38617714494467,34.80275742203652,3.4847504589121696,283.0,0,0.3471234758513686,0.34712347585136855,0.2240624725818634,34.98140310868621,0,0,0,0,0,20,0,0
735000,0.0028000000000000004,-0.0009321106917923316,2.0174162574112415,0.31494154781103134,0.004936289187753573,False,39.20907327532768,28.09899295365714,6.63046084852516,269.0,0,0.39104804136461524,0.3910480413646152,0.2238464206457138,34.83467302471399,0,0,0,0,0,20,0,0
750000,0.00265,-0.0011063790298067033,1.5411602950189263,0.3158315662294626,0.006944370761630125,False,27.23109143972397,26.785245680856285,8.939272356073715,242.0,0,0.3724448764913638,0.3724448764913639,0.22379006445407867,34.91803331673145,0,0,0,0,0,20,0,0
765000,0.0025,-0.00135769609187264,2.140093500725925,0.33101165667176247,0.005763169334386475,False,36.38627145066857,33.09468709465669,3.0352305651711005,256.0,0,0.3393892969583064,0.33938929695830633,0.22294749319553375,35.19605731964111,0,0,0,0,0,20,0,0
780000,0.00235,-0.0026643613309715874,2.4179916763678193,0.33653470128774643,0.005911120329983532,False,37.82556980103254,35.27845168857213,5.495528278393215,252.0,0,0.37249158015250894,0.3724915801525089,0.2226576805114746,35.266280341893435,0,0,0,0,0,20,0,0
795000,0.0021999999999999997,-0.003075638203881681,2.1639365600422025,0.35561480931937695,0.004498994327150285,False,32.99821639806032,38.29330898181068,5.916045774836272,260.0,0,0.3590683477409329,0.35906834774093294,0.22160100936889648,35.28391506522894,0,0,0,0,0,20,0,0
810000,0.0020499999999999997,-0.0023747730447212234,2.097278993576765,0.361474696546793,0.005182071763556451,False,33.60287345945835,40.764087650336236,6.321173450569967,251.0,0,0.3576447298994989,0.35764472989949897,0.22127442061901093,35.266263242810965,0,0,0,0,0,20,0,0
825000,0.0018999999999999996,-0.003481383086182177,1.6998490300029516,0.37390641681849957,0.010174491195357405,False,20.50098504126072,28.673329588717174,10.848278498641385,237.0,0,0.39073367217272365,0.39073367217272365,0.22052767872810364,35.0487124286592,0,0,0,0,0,20,0,0
840000,0.0017500000000000005,-0.0015684102836530656,2.262465724721551,0.3965796660631895,0.005433206708403304,False,36.64124592393637,34.78740990901411,3.723203837092996,310.0,0,0.36813180073822316,0.3681318007382231,0.21929199993610382,34.99424263462424,0,0,0,0,0,20,0,0
855000,0.0016000000000000003,-0.0010241669369861484,2.1073306277394295,0.40585351921617985,0.007095399691024795,False,29.684950657188892,32.56028245902669,9.439084313446816,219.0,0,0.3596330112059702,0.35963301120597024,0.21881049871444702,35.55469083040953,0,0,0,0,0,20,0,0
870000,0.0014500000000000001,-0.0017293797573074698,1.991080959327519,0.40224701166152954,0.006427049695048481,False,31.922514133155346,29.068581662575433,6.0201207275138575,227.0,0,0.3647956968506655,0.36479569685066554,0.2189958244562149,35.48417570069432,0,0,0,0,0,20,0,0
885000,0.0013000000000000002,-0.0019384448460186832,2.5393218137323856,0.4282730305567384,0.006269639517995529,False,39.77481684833765,37.92399184848985,8.55048807413319,289.0,0,0.33044539814690077,0.3304453981469008,0.21756622195243835,35.526564709842205,0,0,0,0,0,20,0,0
900000,0.00115,-0.001208352972753346,2.311326812952757,0.43796471040695906,0.0070767788420198485,False,39.49286995828152,36.51560947695249,5.291661020842264,292.0,0,0.3348601763414575,0.33486017634145737,0.21711789071559906,35.71583355218172,0,0,0,0,0,20,0,0
915000,0.001,-0.0013285440800245851,2.225092661101371,0.44134949799627066,0.008881235364242457,False,32.87997417896986,33.738219510783324,7.929107993429781,231.0,0,0.36898885488114963,0.36898885488114963,0.2169296145439148,35.70530580729246,0,0,0,0,0,20,0,0
930000,0.001,-0.00307605869602412,2.0541995181702077,0.44890120066702366,0.0084812044078717,False,42.56740899011493,32.46264833297782,7.495226806188837,223.0,0,0.3934263241072197,0.39342632410721967,0.2165473848581314,35.71199739724398,0,0,0,0,0,20,0,0
945000,0.001,-0.0031101189379114658,2.0898895733989775,0.46705084666609764,0.009847893976257183,False,22.702007465064526,24.34886427245493,6.741123393209074,304.0,0,0.37343047919098027,0.3734304791909803,0.21552880108356476,35.23605591058731,0,0,0,0,0,20,0,0
960000,0.001,-0.004839361485210247,2.242451782338321,0.48035652469843626,0.005443323258077726,False,32.54661187529564,39.31783086545541,5.548238191630738,263.0,0,0.37698306152703875,0.3769830615270388,0.21480081975460052,35.597115486860275,0,0,0,0,0,20,0,0
975000,0.001,-0.004027987160952762,1.7034097982104868,0.5031337719410658,0.00640176709566731,False,26.50899912416935,27.75113851099391,6.658722984408481,206.0,0,0.36496123546253434,0.3649612354625344,0.21359075605869293,35.327382147312164,0,0,0,0,0,20,0,0
990000,0.001,-0.003692689133458771,1.7353752246126533,0.5210086237639189,0.005639369381242432,False,18.45310876518488,30.568468347098523,5.2970911277702495,221.0,0,0.3864716175002493,0.3864716175002493,0.21264366805553436,35.240565568208694,0,0,0,0,0,20,0,0
1005000,0.001,-0.0029238499664643314,1.5571270040236413,0.534074260853231,0.006413041643099859,False,20.43937437608838,23.683354359508407,7.1484683395990425,239.0,0,0.397153703274285,0.39715370327428495,0.21200868487358093,35.489134669303894,0,0,0,0,0,20,0,0
